iter,timestamp,traj_waypoints,total_balls,cell0,cell1,cell2,cell3,cell4,cell5
151,2025-10-12 03:57:43,1571,98,17,13,10,26,14,18
152,2025-10-12 03:58:47,998,94,17,11,11,22,13,20
153,2025-10-12 03:59:48,1571,100,18,13,18,16,11,24
154,2025-10-12 04:00:48,1571,100,19,11,17,19,11,23
155,2025-10-12 04:02:02,947,90,16,11,25,22,6,10
156,2025-10-12 04:03:13,1418,94,20,15,21,5,8,25
157,2025-10-12 04:04:08,1571,100,18,13,18,16,11,24
158,2025-10-12 04:05:03,1571,100,18,13,18,16,11,24
159,2025-10-12 04:06:06,1571,100,18,13,18,16,11,24
160,2025-10-12 04:07:13,1019,98,18,14,22,14,9,21
161,2025-10-12 04:08:08,1571,95,17,19,12,18,9,20
162,2025-10-12 04:09:35,1571,100,18,13,13,18,16,22
163,2025-10-12 04:10:41,1571,96,20,17,5,13,16,25
164,2025-10-12 04:11:45,1571,98,23,12,16,16,9,22
165,2025-10-12 04:12:48,1571,100,19,12,19,17,10,23
166,2025-10-12 04:13:55,1200,95,15,11,12,19,12,26
167,2025-10-12 04:15:13,1571,100,16,12,20,18,11,23
168,2025-10-12 04:16:09,1571,100,18,13,18,16,11,24
169,2025-10-12 04:17:11,1200,93,15,12,12,15,13,26
170,2025-10-12 04:18:35,23,99,18,10,19,21,13,18
171,2025-10-12 04:19:38,1571,99,20,11,15,15,9,29
172,2025-10-12 04:20:39,1571,99,18,16,6,23,14,22
173,2025-10-12 04:21:39,1571,98,23,12,16,16,9,22
174,2025-10-12 04:22:41,1571,92,11,14,18,13,9,27
175,2025-10-12 04:23:56,855,92,21,16,22,7,10,16
176,2025-10-12 04:24:59,1571,97,14,11,25,22,7,18
177,2025-10-12 04:26:04,1571,87,16,20,14,11,9,17
178,2025-10-12 04:27:04,1571,99,16,13,18,18,11,23
179,2025-10-12 04:28:06,1571,98,18,10,26,20,12,12
180,2025-10-12 04:29:19,1039,96,17,13,19,15,22,10
181,2025-10-12 04:30:13,1571,100,18,13,18,16,11,24
182,2025-10-12 04:31:24,689,86,16,16,14,10,9,21
183,2025-10-12 04:32:28,1570,95,19,11,16,21,9,19
184,2025-10-12 04:33:30,1571,98,19,12,16,14,9,28
185,2025-10-12 04:34:40,1571,99,17,11,15,21,13,22
186,2025-10-12 04:35:42,1571,100,16,11,18,21,13,21
187,2025-10-12 04:36:45,1571,98,21,16,6,13,17,25
188,2025-10-12 04:41:03,1571,99,16,13,18,18,11,23
189,2025-10-12 04:41:59,1571,100,22,11,16,19,9,23
190,2025-10-12 04:43:00,1571,100,16,11,11,19,22,21
191,2025-10-12 04:44:18,935,84,18,19,21,8,18,0
192,2025-10-12 04:45:13,1571,100,16,11,21,20,9,23
193,2025-10-12 04:46:08,1571,99,20,11,15,15,9,29
194,2025-10-12 04:47:13,1048,92,16,11,15,20,18,12
195,2025-10-12 04:48:08,1571,95,16,12,8,27,11,21
196,2025-10-12 04:49:04,1571,98,17,15,12,21,11,22
197,2025-10-12 04:49:59,1571,100,18,13,18,16,11,24
198,2025-10-12 04:51:11,1048,92,16,11,15,20,18,12
199,2025-10-12 04:52:20,937,86,17,21,21,8,17,2
200,2025-10-12 04:53:17,1571,100,18,13,18,16,11,24
201,2025-10-12 04:54:12,1571,92,14,13,18,10,8,29
202,2025-10-12 04:55:08,1571,94,17,12,18,11,8,28
203,2025-10-12 04:56:02,1571,100,18,13,18,16,11,24
204,2025-10-12 04:56:58,1571,100,18,13,18,16,11,24
205,2025-10-12 04:58:01,1571,100,16,11,20,20,9,24
206,2025-10-12 04:58:59,1571,97,20,15,17,12,13,20
207,2025-10-12 05:00:03,1334,92,17,16,19,3,16,21
208,2025-10-12 05:00:59,1571,99,20,11,15,15,9,29
209,2025-10-12 05:02:24,432,92,16,12,21,10,9,24
210,2025-10-12 05:03:21,1571,96,20,6,21,22,13,14
211,2025-10-12 05:04:16,1571,99,20,11,15,15,9,29
212,2025-10-12 05:05:12,1566,96,24,14,4,15,17,22
213,2025-10-12 05:06:08,1571,97,23,11,16,13,10,24
214,2025-10-12 05:07:04,1571,98,20,10,16,19,11,22
215,2025-10-12 05:08:00,1571,100,21,11,17,18,9,24
216,2025-10-12 05:09:02,1571,100,22,12,17,17,9,23
217,2025-10-12 05:09:57,1571,98,18,12,14,22,9,23
218,2025-10-12 05:11:19,601,87,16,11,9,19,11,21
219,2025-10-12 05:12:15,1571,99,16,13,18,18,11,23
220,2025-10-12 05:13:11,1571,99,20,11,15,15,9,29
221,2025-10-12 05:14:07,1571,100,20,16,12,19,9,24
222,2025-10-12 05:15:04,1571,97,14,11,27,22,14,9
223,2025-10-12 05:16:13,939,74,23,11,19,7,12,2
224,2025-10-12 05:17:08,1571,100,22,11,16,19,9,23
225,2025-10-12 05:18:18,947,82,16,13,21,23,4,5
226,2025-10-12 05:19:14,1529,100,16,11,21,26,4,22
227,2025-10-12 05:20:12,1571,92,14,13,18,10,8,29
228,2025-10-12 05:21:08,1571,97,20,13,9,14,17,24
