step,x,y,z
1492,0.3153813298870062,-0.35826134557137074,0.54
1493,0.3159687264540491,-0.35797738574063986,0.54
1494,0.3165252237552002,-0.3577583732694407,0.54
1495,0.3169185491209248,-0.3575644553783459,0.54
1496,0.317406320450301,-0.35731657576914505,0.54
1497,0.31778853807067864,-0.3571479977965792,0.54
1498,0.3181650406289807,-0.35703359474782753,0.54
1499,0.3183443553329142,-0.3569203334605539,0.54
1500,0.318672943624192,-0.35669372097142665,0.54
1501,0.3189654692894421,-0.3564951294061074,0.54
1502,0.3190709113256215,-0.35641326143132973,0.54
1503,0.31932401624340384,-0.3563570224156216,0.54
1504,0.31967785975733065,-0.35620683577620404,0.54
1505,0.3200435184376721,-0.3560416196674593,0.54
1506,0.3204499288396429,-0.35581015526464604,0.54
1507,0.32066007595285545,-0.35563664155174385,0.54
1508,0.3208083608839732,-0.35545468854463824,0.54
1509,0.3210931680572262,-0.35532778566862094,0.54
1510,0.32125868556552484,-0.355108735860022,0.54
1511,0.32162327926758216,-0.35481294926489465,0.54
1512,0.3219193823184825,-0.3545256667553774,0.54
1513,0.32205092100834287,-0.3543593649879268,0.54
1514,0.32218980047121154,-0.35417506173419194,0.54
1515,0.3222643512728089,-0.3540591667417552,0.54
1516,0.32233965584189983,-0.35387544676609356,0.54
1517,0.3224081956990049,-0.3537255823011116,0.54
1518,0.32278343087554473,-0.35345136974771246,0.54
1519,0.3231470401288897,-0.35324115643674897,0.54
1520,0.32358146735364623,-0.35310406359852636,0.54
1521,0.3238655420823304,-0.35297917590554073,0.54
1522,0.324216467506117,-0.35276930964148334,0.54
1523,0.32463119273003627,-0.35254469144307343,0.54
1524,0.32515613742539534,-0.35227127305451483,0.54
1525,0.3256651397034383,-0.35204011421668835,0.54
1526,0.32593717571234404,-0.3518032050907105,0.54
1527,0.3263459178107867,-0.3515461777285623,0.54
1528,0.3266806440522602,-0.35131735336386144,0.54
1529,0.3270473916017231,-0.3511518264782202,0.54
1530,0.3272192842790795,-0.3509368054048351,0.54
1531,0.3275842006615988,-0.35065393750862467,0.54
1532,0.32788154500316535,-0.3503884750266163,0.54
1533,0.3279870739030243,-0.3502506144577036,0.54
1534,0.32822905791834,-0.35015848548836004,0.54
1535,0.3285960484904794,-0.349985523380425,0.54
1536,0.3289058891536228,-0.34972291701114333,0.54
1537,0.32900922294593227,-0.34957119646211476,0.54
1538,0.3290926881046969,-0.34936067249749303,0.54
1539,0.3291577591939917,-0.3491479092854227,0.54
1540,0.32936995844812234,-0.34882990591852486,0.54
1541,0.3294675127668252,-0.348612358836507,0.54
1542,0.3298384467600431,-0.34832313242222745,0.54
1543,0.33027396951605487,-0.34809955286630084,0.54
1544,0.3305800282216563,-0.34788370076419234,0.54
1545,0.3307748414206769,-0.3476884827056679,0.54
1546,0.33119053880624405,-0.34736933446579105,0.54
1547,0.3314608629872824,-0.3471762388675432,0.54
1548,0.33187058049629764,-0.3470351708005425,0.54
1549,0.3321510662114955,-0.34682699115946697,0.54
1550,0.33256969349420856,-0.3465343518202147,0.54
1551,0.33280566150200336,-0.34636841027997195,0.54
1552,0.33317217580288055,-0.3462415837583948,0.54
1553,0.333613006040434,-0.34605466480411623,0.54
1554,0.3338527926287485,-0.3458220417575859,0.54
1555,0.3340090668764307,-0.3455756567860843,0.54
1556,0.3342834895365768,-0.34540216928607553,0.54
1557,0.3346028827006171,-0.345260135768192,0.54
1558,0.3347624060430799,-0.3450754840586059,0.54
1559,0.33485746110780373,-0.34482493845799034,0.54
1560,0.335107637971037,-0.3446432264670705,0.54
1561,0.33526094147929675,-0.344332652329317,0.54
1562,0.33562007701008806,-0.34398963322264814,0.54
1563,0.33592441542730545,-0.34365058058359765,0.54
1564,0.3360630826345403,-0.3433971839640717,0.54
1565,0.3362059628019858,-0.3431777880137157,0.54
1566,0.33628600658612623,-0.3429759121203275,0.54
1567,0.33664539704402946,-0.34268407969120057,0.54
1568,0.33706431043939106,-0.3424545092118536,0.54
1569,0.33737399876147167,-0.3421184154933124,0.54
1570,0.33755024660549193,-0.34183435538370605,0.54
1571,0.33794126795638096,-0.34151416295074993,0.54
1572,0.338364807612076,-0.3412629397181696,0.54
1573,0.33880235511204965,-0.3410371977903253,0.54
1574,0.3392383098863222,-0.34084961914689454,0.54
1575,0.3394614022092001,-0.3406223127008885,0.54
1576,0.33983020056107155,-0.3403364579005917,0.54
1577,0.34012000214043553,-0.34004824668669004,0.54
1578,0.34042311937854813,-0.3398706138657464,0.54
1579,0.3405404949498218,-0.3396360746912326,0.54
1580,0.3408254852373104,-0.3393562332248343,0.54
1581,0.34107178331962934,-0.3390569263636006,0.54
1582,0.3411219060679127,-0.3388598711409045,0.54
1583,0.3413202692601448,-0.3387459814792652,0.54
1584,0.3416220790766976,-0.3385732276685325,0.54
1585,0.34188948604732594,-0.3382696794330561,0.54
1586,0.3419485437905477,-0.3380473020164583,0.54
1587,0.34216551443579885,-0.3379057372436704,0.54
1588,0.34248411582297794,-0.33771742024105544,0.54
1589,0.3426448547299782,-0.33743508833521274,0.54
1590,0.34274904433253756,-0.337102253874229,0.54
1591,0.342970501087544,-0.336848435490398,0.54
1592,0.3432988366006447,-0.33659859853180135,0.54
1593,0.34345804429198323,-0.3363391324739759,0.54
1594,0.34354066617554985,-0.3360246529843248,0.54
1595,0.34358512559288,-0.33572722844288455,0.54
1596,0.34364020302092035,-0.33543437418335675,0.54
1597,0.3436847674451526,-0.33514332960614923,0.54
1598,0.3440186722377058,-0.33481802889752665,0.54
1599,0.3443469041279314,-0.33452865415430033,0.54
1600,0.3447353410334636,-0.33435845692764393,0.54
1601,0.3449698550456451,-0.3341409438175916,0.54
1602,0.34538912014779927,-0.33386273002985284,0.54
1603,0.3458231403683971,-0.3336201506529954,0.54
1604,0.34624941492292816,-0.33339663344591175,0.54
1605,0.34667140203536734,-0.3331891871322698,0.54
1606,0.34709528135913803,-0.33294596125134385,0.54
1607,0.3473088635482341,-0.3326646223506725,0.54
1608,0.3476215822412454,-0.33247538071305405,0.54
1609,0.34779013398348485,-0.3320761709804392,0.54
1610,0.34802595682601806,-0.331708378940811,0.54
1611,0.3480822104659965,-0.3314177667167859,0.54
1612,0.348282337332348,-0.3312419488782477,0.54
1613,0.34855041562549727,-0.33104478942431853,0.54
1614,0.3488260146785776,-0.33086739378125235,0.54
1615,0.34911897175281587,-0.3306330147184785,0.54
1616,0.34933348301080064,-0.33046001907490247,0.54
1617,0.34940646111044227,-0.33008036350645775,0.54
1618,0.3496428617056025,-0.32970986724491086,0.54
1619,0.3498611652069875,-0.3292979617652077,0.54
1620,0.3501088042304284,-0.3290334518698791,0.54
1621,0.35019839073069475,-0.3286791164426156,0.54
1622,0.3504586638824709,-0.3283352167944114,0.54
1623,0.3506819141794262,-0.3279567694991386,0.54
1624,0.35072418347806916,-0.32766948249109723,0.54
1625,0.3509148304989643,-0.3275025411529694,0.54
1626,0.35120219946402037,-0.3273041034575308,0.54
1627,0.3514490580304387,-0.3269533069991936,0.54
1628,0.3514947595793369,-0.32666485994045935,0.54
1629,0.3516871880334699,-0.3264894870815075,0.54
1630,0.351923477397877,-0.3263302256045134,0.54
1631,0.3520298310867863,-0.32603019136000927,0.54
1632,0.3520995543557342,-0.3256579148760215,0.54
1633,0.35226890596703,-0.32516903528990865,0.54
1634,0.3523124813987523,-0.3248247256496097,0.54
1635,0.35238401477562825,-0.324476943771174,0.54
1636,0.3524202309695089,-0.3241383188789473,0.54
1637,0.3527110962436815,-0.3237732139260888,0.54
1638,0.35306893826372565,-0.32351696534184743,0.54
1639,0.35331136667312546,-0.3232291692485005,0.54
1640,0.35345563203522434,-0.3228848149568976,0.54
1641,0.35379452073791856,-0.3225181958540686,0.54
1642,0.35398265742113394,-0.3222772367188616,0.54
1643,0.3543245005643921,-0.32212427238560515,0.54
1644,0.35453010768689,-0.32178219109398376,0.54
1645,0.3548460686165101,-0.32144357086643616,0.54
1646,0.3549828011718372,-0.32120516147622136,0.54
1647,0.3552643688887361,-0.32105041382020666,0.54
1648,0.35560112204539307,-0.32086761477681713,0.54
1649,0.3559311223443214,-0.3206924926812992,0.54
1650,0.3562430823455925,-0.3204915661888057,0.54
1651,0.3563646006740955,-0.32017981806507073,0.54
1652,0.35641197941308533,-0.3197883019406826,0.54
1653,0.35656676442661756,-0.3195127145352522,0.54
1654,0.3566338694785689,-0.3190940684744516,0.54
1655,0.3568765157533073,-0.31871954651714623,0.54
1656,0.3571051237430375,-0.31830422470644265,0.54
1657,0.35717193452712,-0.31795363089441225,0.54
1658,0.35725391012967606,-0.3175655226079871,0.54
1659,0.3572735413275241,-0.317237486546804,0.54
1660,0.3573149827322352,-0.31686858451606215,0.54
1661,0.357330947840894,-0.31653592382076073,0.54
1662,0.35761807396832884,-0.3161994975489179,0.54
1663,0.3578998341267716,-0.31587115378969916,0.54
1664,0.3582310787745306,-0.3156913347724881,0.54
1665,0.3583959690328607,-0.31543636348499743,0.54
1666,0.3587276504763471,-0.31515083766211993,0.54
1667,0.35907136125406786,-0.31491635534845847,0.54
1668,0.35944415422428816,-0.3146608853731244,0.54
1669,0.3597944822662839,-0.31445007794931956,0.54
1670,0.3601264464020547,-0.3142102445354962,0.54
1671,0.36025795777718733,-0.31387511800187834,0.54
1672,0.36049915716993086,-0.3136328312124837,0.54
1673,0.360625675395582,-0.31315939841233764,0.54
1674,0.36080165040197915,-0.3127601658345595,0.54
1675,0.3608197824770277,-0.31240633229643877,0.54
1676,0.3609781166837333,-0.3121972647791329,0.54
1677,0.3611869066199672,-0.31201321410186306,0.54
1678,0.36136949150917075,-0.3116418552404823,0.54
1679,0.3613736516441102,-0.3112971722669368,0.54
1680,0.36152302431983596,-0.3110884392177138,0.54
1681,0.3617419560944435,-0.31086972819422,0.54
1682,0.36197711886735606,-0.3106684229179414,0.54
1683,0.362216461021234,-0.3104443627579337,0.54
1684,0.3622949797175299,-0.3100412184504472,0.54
1685,0.362314154022452,-0.30954473661559734,0.54
1686,0.3624390464428022,-0.30917064593246124,0.54
1687,0.3626386049739974,-0.30887892856345944,0.54
1688,0.36269911588261744,-0.3085092289251143,0.54
1689,0.3628873101472926,-0.30826246785886907,0.54
1690,0.3631446140205099,-0.30801163262005093,0.54
1691,0.36335074378744264,-0.3075554342069274,0.54
1692,0.363398112944649,-0.3070992238786631,0.54
1693,0.3635714200742223,-0.30681629227774326,0.54
1694,0.36381874753310656,-0.30656026086411625,0.54
1695,0.36411988065545564,-0.30622806023030097,0.54
1696,0.3644263497357776,-0.3059839244515284,0.54
1697,0.3646971326554319,-0.3057443139834829,0.54
1698,0.3649096986911509,-0.3055583327427968,0.54
1699,0.3649596218360186,-0.3051482438339568,0.54
1700,0.3649203203699908,-0.3046150126379996,0.54
1701,0.36485981349713553,-0.30405815771342115,0.54
1702,0.36482695966763645,-0.3034923018851366,0.54
1703,0.36495622374537834,-0.3030758231374867,0.54
1704,0.3651758414641194,-0.3028168953914085,0.54
1705,0.3652691994500149,-0.30250427887054543,0.54
1706,0.3655183894400374,-0.3021844393178518,0.54
1707,0.36580000224323517,-0.3019440629733789,0.54
1708,0.36600050460551625,-0.3014728505495771,0.54
1709,0.3660308714196397,-0.3010204703159194,0.54
1710,0.36625179102112865,-0.300620121887952,0.54
1711,0.36651607886510534,-0.30033272472124733,0.54
1712,0.3668199501963051,-0.30005337051254427,0.54
1713,0.3671160006375921,-0.29983956323306626,0.54
1714,0.3672537364141524,-0.29940187727468254,0.54
1715,0.367279782492113,-0.2988770636527387,0.54
1716,0.3674302081677802,-0.29843374565295905,0.54
1717,0.36744847063599245,-0.29804866926619167,0.54
1718,0.36760916855686576,-0.29782261699903473,0.54
1719,0.3677232021663567,-0.2973932868744077,0.54
1720,0.3678963492112594,-0.2970437066980752,0.54
1721,0.36791947790980345,-0.2967527908731298,0.54
1722,0.368089093176478,-0.2965689036159253,0.54
1723,0.36832376566389535,-0.29636160069501394,0.54
1724,0.3685695287789753,-0.29617351124940566,0.54
1725,0.36881986909408415,-0.29592714385863905,0.54
1726,0.3690565726355615,-0.29570265081748137,0.54
1727,0.3691425456723829,-0.2952028846054111,0.54
1728,0.3692511627586291,-0.2948303028347345,0.54
1729,0.36935914751528115,-0.2943329092362132,0.54
1730,0.36949372763050103,-0.2939569479954253,0.54
1731,0.36951706820899854,-0.2934583087486168,0.54
1732,0.36967905060024225,-0.29308357853125755,0.54
1733,0.36982360161399624,-0.2926266273597351,0.54
1734,0.3698219460785112,-0.29221545051592196,0.54
1735,0.3699666240295728,-0.2919525924826945,0.54
1736,0.3701830291139389,-0.2917000328562177,0.54
1737,0.37037645236279015,-0.29125575780597185,0.54
1738,0.3703919150173464,-0.290832000149634,0.54
1739,0.3705441685764541,-0.2905341849812854,0.54
1740,0.3707511290706491,-0.29027181192114115,0.54
1741,0.37101434850889686,-0.28989272301690255,0.54
1742,0.3712732020917907,-0.2896398428824196,0.54
1743,0.37147534567455487,-0.2893887147118249,0.54
1744,0.371536854579799,-0.28884580420431893,0.54
1745,0.3716845015664687,-0.28840738176918507,0.54
1746,0.3719026794203887,-0.28795157868505095,0.54
1747,0.3720994663629309,-0.28746139857638836,0.54
1748,0.37229919404031464,-0.28721150669190854,0.54
1749,0.37231023773241584,-0.2868718196019064,0.54
1750,0.3724149546980444,-0.28657843580842696,0.54
1751,0.37255007157069736,-0.28631088192584986,0.54
1752,0.3727342883638529,-0.2859200363302933,0.54
1753,0.3729064987994035,-0.285644321838321,0.54
1754,0.3730161455790175,-0.2853555429713504,0.54
1755,0.37311036962235034,-0.285097561250733,0.54
1756,0.3730552148345963,-0.2846252903445481,0.54
1757,0.37298303315694914,-0.28402668651667223,0.54
1758,0.3730336104236838,-0.2835472014856624,0.54
1759,0.3731664670618512,-0.28326618579719676,0.54
1760,0.37316541312149315,-0.28286012260166826,0.54
1761,0.37329381269163886,-0.2825025418269332,0.54
1762,0.37346202436635667,-0.28225490536260706,0.54
1763,0.3735878599945298,-0.281756970192647,0.54
1764,0.37358943043779147,-0.2811873819566938,0.54
1765,0.3737176739915121,-0.2807726653913825,0.54
1766,0.37384510374647445,-0.28028076816570785,0.54
1767,0.37384740353505963,-0.27986773675735105,0.54
1768,0.37401118382341686,-0.27962217380004284,0.54
1769,0.3741853257565821,-0.27945861835029406,0.54
1770,0.37433208661463263,-0.279065196622576,0.54
1771,0.37433905293040587,-0.2786533924889535,0.54
1772,0.37447111586674164,-0.278401333289193,0.54
1773,0.3746566844027899,-0.2781609924442452,0.54
1774,0.3747186944805751,-0.27771944707671226,0.54
1775,0.37477442141084916,-0.27731470782858125,0.54
1776,0.3749083510307072,-0.27672095009872755,0.54
1777,0.37491873714773316,-0.27619271215865526,0.54
1778,0.3749202732298955,-0.2756768247943334,0.54
1779,0.3748959595888723,-0.2751597509862822,0.54
1780,0.3750022354464766,-0.2745600350514941,0.54
1781,0.3750243032012242,-0.2740768162052897,0.54
1782,0.3752459093045452,-0.27367768938557213,0.54
1783,0.37536094495849226,-0.2733301277816592,0.54
1784,0.3754372326813423,-0.27296564644350846,0.54
1785,0.3756304879482847,-0.27276658565942724,0.54
1786,0.3758786802581755,-0.2725547110291714,0.54
1787,0.3759698133497297,-0.27222864303672,0.54
1788,0.37619803702774385,-0.27196096347560206,0.54
1789,0.37632473405836925,-0.2714309361165918,0.54
1790,0.3766693825651431,-0.27101174652507337,0.54
1791,0.37678967437222766,-0.2705790942658432,0.54
1792,0.3769800706806331,-0.2702830982757711,0.54
1793,0.3771805678606756,-0.27002434715705714,0.54
1794,0.3773246437259358,-0.26956157693744437,0.54
1795,0.37730194911535586,-0.26911344572381635,0.54
1796,0.3774022533692625,-0.2688021626754311,0.54
1797,0.3775267983956228,-0.26853693311048576,0.54
1798,0.3776902531827436,-0.26816657049709425,0.54
1799,0.37785578865676345,-0.26792840398720397,0.54
1800,0.37795935224884036,-0.2676769004328158,0.54
1801,0.3780217739220577,-0.26743520305465585,0.54
1802,0.3779366194887331,-0.2669530603184541,0.54
1803,0.37797953430212755,-0.2665178586820105,0.54
1804,0.37808376348496187,-0.26622822683037767,0.54
1805,0.378160692672342,-0.26564112740906864,0.54
1806,0.378135788323834,-0.26498847319398894,0.54
1807,0.37822679891964617,-0.26450264060740575,0.54
1808,0.3783796907048391,-0.26419421138775306,0.54
1809,0.3784931558903863,-0.26362880405172145,0.54
1810,0.37849870999701296,-0.26303154772264353,0.54
1811,0.37863083559805444,-0.2625727435697497,0.54
1812,0.37880398854562025,-0.2622715147615719,0.54
1813,0.378991409336838,-0.26198765898107057,0.54
1814,0.37917721365761886,-0.26178014854619047,0.54
1815,0.3792177240864547,-0.2612910690625666,0.54
1816,0.3793400934121902,-0.26087543192909474,0.54
1817,0.3794554673685037,-0.2603304454559399,0.54
1818,0.3795560265431242,-0.2599386335874874,0.54
1819,0.3795343177089875,-0.25940527935404306,0.54
1820,0.37962856464963796,-0.2589853873644537,0.54
1821,0.3797328254964114,-0.258463737849862,0.54
1822,0.37969304300029727,-0.25798887339264254,0.54
1823,0.3797921087106402,-0.2576853667369629,0.54
1824,0.37993380274658284,-0.2574219645283384,0.54
1825,0.38007507223557574,-0.25694284605705464,0.54
1826,0.3800466161037981,-0.2564685946478111,0.54
1827,0.380146702989679,-0.2561314075804951,0.54
1828,0.3802016385527843,-0.2559010525445892,0.54
1829,0.3803410633096922,-0.25554060592410394,0.54
1830,0.3805041308013577,-0.2553009098277982,0.54
1831,0.38063114666741693,-0.2550330639534117,0.54
1832,0.3807120148366575,-0.25478180675791856,0.54
1833,0.38065387638785947,-0.25428418352731186,0.54
1834,0.38070850969308,-0.2538437654037799,0.54
1835,0.380821851132127,-0.25353725866522275,0.54
1836,0.3809018024701662,-0.252938867023644,0.54
1837,0.3808800786925921,-0.2522729319389095,0.54
1838,0.38095904226822874,-0.25177924218049264,0.54
1839,0.38109477780066087,-0.2514659913081274,0.54
1840,0.38120748156890955,-0.2509499457871375,0.54
1841,0.3812002713159224,-0.2503525694430158,0.54
1842,0.38130561512319766,-0.24988605423708782,0.54
1843,0.3814496579912027,-0.24957073309712374,0.54
1844,0.3816028902896613,-0.2492745560814347,0.54
1845,0.38175199256732706,-0.249045895171025,0.54
1846,0.3817688219846131,-0.24851659892332112,0.54
1847,0.38186469026789377,-0.24807882659459474,0.54
1848,0.3819640912676392,-0.24750095703466019,0.54
1849,0.382045659585834,-0.24707951747607546,0.54
1850,0.382016299281671,-0.24650926001617232,0.54
1851,0.38209624728773856,-0.24607087904723524,0.54
1852,0.3821877269121281,-0.24553537737808379,0.54
1853,0.38214399173359714,-0.24503114482762772,0.54
1854,0.3821171404739278,-0.2444794541221122,0.54
1855,0.3820389907283621,-0.24398203609728386,0.54
1856,0.3819958379124006,-0.24344325297343253,0.54
1857,0.38192366254794147,-0.24295720584925137,0.54
1858,0.3819691183398044,-0.24260926983069492,0.54
1859,0.3820877650754875,-0.24219945827366934,0.54
1860,0.38226160822419647,-0.2419906854248432,0.54
1861,0.3822993700142293,-0.24163863108822173,0.54
1862,0.3824628793486675,-0.24130804841996908,0.54
1863,0.3825978718200842,-0.24083496335340393,0.54
1864,0.38260265822393263,-0.24037282490895814,0.54
1865,0.3827615021454541,-0.24005238849122246,0.54
1866,0.382936635996226,-0.23979075833023647,0.54
1867,0.3830843286046495,-0.23929611334097137,0.54
1868,0.38308274648013957,-0.2387834755810107,0.54
1869,0.38322146227120496,-0.23840360448453513,0.54
1870,0.38335842884026156,-0.2381079733651769,0.54
1871,0.38352316651994295,-0.2377281246291633,0.54
1872,0.3836876167468333,-0.23748609450790356,0.54
1873,0.38381417891551795,-0.23720246832941302,0.54
1874,0.3838673852376998,-0.23693622101176023,0.54
1875,0.3837834816881011,-0.23640608185408296,0.54
1876,0.3837970577515447,-0.23595145809353643,0.54
1877,0.3838770707015118,-0.235622371003015,0.54
1878,0.38394542990238956,-0.23499831078189606,0.54
1879,0.3839108948347944,-0.23432572179832434,0.54
1880,0.3839594488730983,-0.23385874410980634,0.54
1881,0.38406878387962523,-0.23354081401211618,0.54
1882,0.38416332082964894,-0.2329467501065832,0.54
1883,0.38415427908944205,-0.2322925106419636,0.54
1884,0.38423889267499184,-0.2318051533168163,0.54
1885,0.3843294899756999,-0.23122623143254156,0.54
1886,0.3842888051206767,-0.2307180413018338,0.54
1887,0.38439688443559533,-0.23040333232477767,0.54
1888,0.38450962752604423,-0.23014913792810585,0.54
1889,0.3846164128211846,-0.22964717404226379,0.54
1890,0.38455914662292895,-0.22913368772382503,0.54
1891,0.38463823515560525,-0.22877201538404834,0.54
1892,0.3847321860233279,-0.22851036098415548,0.54
1893,0.38485185438180153,-0.22814793994713053,0.54
1894,0.384980979521877,-0.2279197337138262,0.54
1895,0.385082042871289,-0.22763859506393214,0.54
1896,0.38511656926076787,-0.22737048957889647,0.54
1897,0.3850337298614287,-0.22682307321242468,0.54
1898,0.38504894112855736,-0.22636072252822192,0.54
1899,0.38514145789090976,-0.22601555595331652,0.54
1900,0.38522867178969344,-0.22545505099784638,0.54
1901,0.38521228055982576,-0.22476977067721735,0.54
1902,0.3852893582897106,-0.22428206380298427,0.54
1903,0.38537546489162067,-0.22368038308790225,0.54
1904,0.38547370308802587,-0.22329432545301361,0.54
1905,0.38541674540187243,-0.22279414726864014,0.54
1906,0.38546574446633214,-0.22238741895306785,0.54
1907,0.3855209467484157,-0.22181962588197812,0.54
1908,0.3854532242952334,-0.22125459899073566,0.54
1909,0.3855406850642683,-0.22086364206079634,0.54
1910,0.3856287315170401,-0.2205621656944588,0.54
1911,0.3857333120617194,-0.2200103085923165,0.54
1912,0.3856872529606262,-0.21943654685970065,0.54
1913,0.3857822520043936,-0.21901402481609286,0.54
1914,0.3858936622487125,-0.21872058719771584,0.54
1915,0.38602966980886616,-0.21833876511107828,0.54
1916,0.3861715754679935,-0.21809740464205593,0.54
1917,0.38629422338019515,-0.21779718090536968,0.54
1918,0.3863363155160854,-0.21751781841578766,0.54
1919,0.3862578013396914,-0.2169550951604968,0.54
1920,0.38626430220748553,-0.21648650044698373,0.54
1921,0.38634393983334864,-0.21613469950877126,0.54
1922,0.3864173120869463,-0.21549595094107912,0.54
1923,0.38639106536944323,-0.21477620893292704,0.54
1924,0.3864271299407741,-0.214256851508927,0.54
1925,0.3864998618248999,-0.2136373510102854,0.54
1926,0.38658350630047944,-0.21325745972410964,0.54
1927,0.38654624180127134,-0.21272921584875196,0.54
1928,0.3865934317320357,-0.21234389817868454,0.54
1929,0.386639052963471,-0.21179779628456186,0.54
1930,0.38655830123156104,-0.21125208746883906,0.54
1931,0.3866272119858394,-0.21087566189403306,0.54
1932,0.38662740850743493,-0.21062186917089554,0.54
1933,0.38668514080460287,-0.2101064542740107,0.54
1934,0.38662090558306594,-0.2095582215646815,0.54
1935,0.38656931959039276,-0.20894036174094618,0.54
1936,0.3865220024212264,-0.2083170663994896,0.54
1937,0.386612716752816,-0.20762943630771913,0.54
1938,0.3866188187620775,-0.20705554162225978,0.54
1939,0.3867711491397315,-0.2066451005864688,0.54
1940,0.38695861207984483,-0.20640716944175536,0.54
1941,0.38713707846719386,-0.2061601691867275,0.54
1942,0.3873088408565322,-0.20599489235724894,0.54
1943,0.3873433493828067,-0.20552019487123754,0.54
1944,0.38742194952584624,-0.20512013594166842,0.54
1945,0.38750946974459494,-0.20455156027676463,0.54
1946,0.38756111732611925,-0.20415757574481608,0.54
1947,0.3875031483394155,-0.20357730234048085,0.54
1948,0.38743423512536684,-0.20318965639671668,0.54
1949,0.387443148553899,-0.2026457904871846,0.54
1950,0.3873558515186627,-0.20210706898073474,0.54
1951,0.3873138620819987,-0.20150932047863337,0.54
1952,0.38721041441267257,-0.20101742036081224,0.54
1953,0.38716008209299146,-0.2004660158559539,0.54
1954,0.3870756102192979,-0.19997970678387222,0.54
1955,0.3870494010828068,-0.1994294929257839,0.54
1956,0.38713903864925364,-0.1989883983704664,0.54
1957,0.3871330548459377,-0.19859585047124695,0.54
1958,0.38729892957671713,-0.19836953570314253,0.54
1959,0.3874038470454957,-0.1978752438632659,0.54
1960,0.38747064812526105,-0.1975100433180771,0.54
1961,0.38745011643983945,-0.1970680409341704,0.54
1962,0.387606984964097,-0.19672684320388167,0.54
1963,0.3877507315154834,-0.19645901243209915,0.54
1964,0.3878696401109894,-0.19594410771153709,0.54
1965,0.38786652657779164,-0.1953827784001487,0.54
1966,0.38800454556571856,-0.19496106534590696,0.54
1967,0.388109487035423,-0.19464515438586028,0.54
1968,0.388225654432043,-0.1942626023291846,0.54
1969,0.3883503203041544,-0.19402941275451593,0.54
1970,0.3884599306371266,-0.19371976677332076,0.54
1971,0.3884755377444443,-0.19342455107643441,0.54
1972,0.38837456822585675,-0.19282974581523252,0.54
1973,0.38837227220126164,-0.19235792872566826,0.54
1974,0.38844589200068996,-0.1919788195466987,0.54
1975,0.38852248621471286,-0.191387392344165,0.54
1976,0.38849325698649373,-0.19064984289533063,0.54
1977,0.3884522106027581,-0.19015441524369522,0.54
1978,0.3884758287592537,-0.18952016770651228,0.54
1979,0.3885275948782935,-0.1891004245331303,0.54
1980,0.388492636316773,-0.18851485479668167,0.54
1981,0.38849901805872994,-0.18810678374850523,0.54
1982,0.3885875561812006,-0.18766174475066646,0.54
1983,0.388704562015479,-0.18740812594387607,0.54
1984,0.38882926726280864,-0.18711452959360836,0.54
1985,0.388861195526612,-0.18683180490329074,0.54
1986,0.38877797751840104,-0.18623977835216918,0.54
1987,0.38869046246174416,-0.18549112396590667,0.54
1988,0.38864623075509647,-0.18494690932921826,0.54
1989,0.3887038383542074,-0.18461465577696737,0.54
1990,0.3886761069394193,-0.1840547501425345,0.54
1991,0.38873681532453486,-0.18364088058699138,0.54
1992,0.38879803390664763,-0.1830609825067983,0.54
1993,0.3888789860307571,-0.1826742556037303,0.54
1994,0.3888591402615445,-0.1820734461579249,0.54
1995,0.38889626896501667,-0.18162130238629826,0.54
1996,0.3889550703842745,-0.18101151687479772,0.54
1997,0.38891304561093526,-0.1803882660164631,0.54
1998,0.3889774240971793,-0.18006464500276376,0.54
1999,0.3890463563222663,-0.17978926151114788,0.54
2000,0.389137931943983,-0.17923868890522687,0.54
2001,0.38910387251502776,-0.17861916089334381,0.54
2002,0.38921337779858606,-0.1781404015440683,0.54
2003,0.3893426705652093,-0.17780222572779592,0.54
2004,0.38944826775915303,-0.1774025983563146,0.54
2005,0.3895561133477445,-0.1771435836137225,0.54
2006,0.38954016888252957,-0.17658969355748716,0.54
2007,0.38948994310548785,-0.1759657899149472,0.54
2008,0.38945000478415026,-0.17548554806207645,0.54
2009,0.3894830797257942,-0.17516715476406375,0.54
2010,0.38942500337189695,-0.17460845495677965,0.54
2011,0.38942793742485876,-0.17417288195938496,0.54
2012,0.38947488706562144,-0.1735768092296864,0.54
2013,0.38953810043732734,-0.17318987146473105,0.54
2014,0.38949562683393096,-0.1725928913620972,0.54
2015,0.3895110926086383,-0.17213523577376386,0.54
2016,0.3895619614541514,-0.17151819108009503,0.54
2017,0.38950529577382903,-0.17088743336798895,0.54
2018,0.38959969105067105,-0.17042824864258918,0.54
2019,0.38966998941183767,-0.1700882595462555,0.54
2020,0.38976561948660904,-0.1695140335851779,0.54
2021,0.38972206975756835,-0.16890309276040866,0.54
2022,0.38967045221227475,-0.16822883385378856,0.54
2023,0.38963315606466165,-0.16769528066287034,0.54
2024,0.3897197096740676,-0.16705283427389372,0.54
2025,0.3897742946853893,-0.16657049082214234,0.54
2026,0.389700619585005,-0.16616532872335693,0.54
2027,0.38977742902434603,-0.16594695220734965,0.54
2028,0.3898005901380499,-0.16549019404491963,0.54
2029,0.3897792658531403,-0.1649016930840782,0.54
2030,0.3898024995876041,-0.16443249286404388,0.54
2031,0.3898738678835147,-0.16396621418240745,0.54
