iter,timestamp,traj_waypoints,total_balls,cell0,cell1,cell2,cell3,cell4,cell5
163,2025-10-30 06:00:57,1550,143,27,32,5,15,27,37
164,2025-10-30 06:03:14,1571,145,24,21,17,23,30,30
165,2025-10-30 06:04:44,1571,149,24,21,23,25,29,27
166,2025-10-30 06:06:22,1571,150,24,21,24,22,28,31
167,2025-10-30 06:09:15,48,146,23,22,24,21,24,32
168,2025-10-30 06:12:16,665,143,24,24,24,18,27,26
169,2025-10-30 06:13:58,1571,150,24,21,21,21,31,32
170,2025-10-30 06:16:23,1571,149,24,28,22,14,29,32
171,2025-10-30 06:17:46,1571,150,24,21,26,24,28,27
172,2025-10-30 06:19:34,1571,150,24,21,26,23,28,28
173,2025-10-30 06:21:06,1571,144,28,21,20,18,28,29
174,2025-10-30 06:23:38,1445,142,24,21,30,25,20,22
175,2025-10-30 06:26:02,1571,148,24,21,23,24,31,25
176,2025-10-30 06:27:22,1571,150,27,21,24,19,27,32
177,2025-10-30 06:30:41,1571,140,24,21,22,24,26,23
178,2025-10-30 06:33:26,1022,147,24,22,25,20,35,21
179,2025-10-30 06:35:19,1571,148,26,21,19,23,29,30
180,2025-10-30 06:37:10,1571,148,24,21,18,23,32,30
181,2025-10-30 06:38:51,1571,147,28,22,22,17,25,33
182,2025-10-30 06:41:55,1571,150,28,21,24,18,27,32
183,2025-10-30 06:47:12,1571,140,25,20,0,29,32,34
184,2025-10-30 06:48:55,1526,144,24,21,30,20,27,22
185,2025-10-30 06:51:41,1571,146,24,22,17,23,30,30
186,2025-10-30 06:55:33,1571,149,29,23,21,19,25,32
187,2025-10-30 06:58:34,1571,148,28,24,15,20,26,35
188,2025-10-30 07:00:20,1571,150,24,21,21,26,30,28
189,2025-10-30 07:04:52,1571,150,28,21,22,19,26,34
190,2025-10-30 07:06:47,1571,146,28,21,22,18,26,31
191,2025-10-30 07:08:41,1571,149,29,26,23,9,21,41
192,2025-10-30 07:11:17,1571,138,26,21,23,24,16,28
193,2025-10-30 07:15:07,1571,148,24,21,26,23,30,24
194,2025-10-30 07:17:01,1571,150,24,21,26,21,29,29
195,2025-10-30 07:21:51,1571,149,27,20,14,26,21,41
196,2025-10-30 07:25:01,1571,138,25,21,7,23,19,43
197,2025-10-30 07:30:02,1571,149,26,21,24,18,29,31
198,2025-10-30 07:33:09,1315,141,24,21,19,17,29,31
199,2025-10-30 07:41:27,1571,149,24,21,28,21,26,29
200,2025-10-30 07:43:53,1571,146,29,21,21,20,27,28
201,2025-10-30 07:45:38,1571,149,24,21,26,20,32,26
202,2025-10-30 07:47:00,1571,149,24,21,20,25,31,28
203,2025-10-30 07:50:05,1571,150,24,21,25,23,25,32
204,2025-10-30 07:52:37,1563,146,24,21,24,23,26,28
205,2025-10-30 07:55:17,1571,148,26,21,19,25,27,30
206,2025-10-30 07:58:08,1571,150,24,21,24,27,25,29
207,2025-10-30 08:00:51,1571,150,28,25,19,21,28,29
208,2025-10-30 08:03:54,1571,150,24,25,23,13,29,36
209,2025-10-30 08:08:03,1571,139,25,21,7,22,22,42
210,2025-10-30 08:10:07,1571,150,24,21,24,21,27,33
211,2025-10-30 08:12:01,1571,150,24,29,22,11,29,35
212,2025-10-30 08:14:54,1571,150,26,23,16,23,29,33
213,2025-10-30 08:17:08,1571,150,29,21,17,22,28,33
214,2025-10-30 08:19:08,1571,148,24,21,24,26,32,21
215,2025-10-30 08:22:59,1571,146,24,21,24,22,25,30
216,2025-10-30 08:27:19,1571,149,24,21,26,20,32,26
217,2025-10-30 08:33:46,1571,150,27,22,23,19,27,32
218,2025-10-30 08:37:52,1571,142,29,22,12,16,31,32
219,2025-10-30 08:39:17,1571,149,24,21,26,20,32,26
220,2025-10-30 08:41:06,1571,150,24,21,26,22,28,29
221,2025-10-30 08:43:54,1571,149,24,21,26,21,28,29
222,2025-10-30 08:47:45,1571,148,27,21,25,17,28,30
223,2025-10-30 08:53:58,1571,146,23,29,9,19,27,39
224,2025-10-30 08:56:51,1566,133,24,21,24,17,31,16
225,2025-10-30 09:03:10,1571,150,24,21,24,21,30,30
226,2025-10-30 09:06:40,1571,147,26,26,24,12,25,34
227,2025-10-30 09:11:34,1571,141,20,23,18,24,27,29
228,2025-10-30 09:14:52,1571,140,28,25,10,27,24,26
229,2025-10-30 09:17:36,1571,148,31,24,6,18,36,33
230,2025-10-30 09:19:56,1571,150,24,21,26,21,26,32
231,2025-10-30 09:24:34,1571,149,24,21,23,24,31,26
232,2025-10-30 09:31:45,1571,150,30,25,15,17,29,34
233,2025-10-30 09:33:19,1571,147,26,22,16,21,31,31
234,2025-10-30 09:35:00,1571,147,24,21,27,19,27,29
235,2025-10-30 09:37:16,1571,150,27,23,24,22,25,29
236,2025-10-30 09:38:57,1571,149,24,21,26,21,29,28
237,2025-10-30 09:41:06,1571,150,27,28,17,18,31,29
238,2025-10-30 09:43:46,1571,145,28,21,23,18,27,28
239,2025-10-30 09:45:38,1571,150,24,21,24,21,26,34
240,2025-10-30 09:47:33,1571,149,30,24,18,20,23,34
241,2025-10-30 09:49:44,1563,141,24,21,24,22,26,24
242,2025-10-30 09:52:02,1571,149,24,27,23,13,31,31
243,2025-10-30 09:55:06,1571,150,27,25,12,23,37,26
244,2025-10-30 09:56:38,1571,149,24,21,26,22,27,29
245,2025-10-30 09:58:55,1571,142,27,21,26,24,17,27
246,2025-10-30 10:01:06,1571,149,25,22,20,23,27,32
247,2025-10-30 10:02:38,1571,139,24,21,10,25,23,36
248,2025-10-30 10:14:15,1571,148,28,21,23,17,25,34
249,2025-10-30 10:18:18,1571,149,32,23,9,32,26,27
250,2025-10-30 10:19:52,1571,149,24,21,24,23,25,32
251,2025-10-30 10:21:15,1571,150,29,30,15,12,27,37
252,2025-10-30 10:23:50,1571,150,24,21,26,21,26,32
253,2025-10-30 10:25:23,1571,148,24,21,28,19,26,30
254,2025-10-30 10:28:57,1571,150,25,22,23,18,29,33
255,2025-10-30 10:30:50,1562,146,24,21,24,25,26,26
256,2025-10-30 10:32:22,1571,149,25,22,20,23,27,32
257,2025-10-30 10:33:59,1571,147,23,25,8,19,31,41
258,2025-10-30 10:36:03,1571,150,25,22,21,22,28,32
259,2025-10-30 10:38:08,1571,150,32,26,18,17,24,33
260,2025-10-30 10:40:06,1571,146,29,21,14,20,30,32
261,2025-10-30 10:42:35,598,103,26,22,18,4,19,14
262,2025-10-30 10:43:59,1571,150,28,21,24,18,27,32
263,2025-10-30 10:45:34,1571,147,30,21,21,18,25,32
264,2025-10-30 10:46:59,1571,142,23,28,2,29,28,32
265,2025-10-30 10:48:16,1571,146,25,21,20,22,27,31
266,2025-10-30 10:49:57,1571,145,24,21,24,19,28,29
267,2025-10-30 10:51:14,1571,150,24,21,21,26,30,28
268,2025-10-30 10:52:41,1571,148,24,21,24,28,24,27
269,2025-10-30 10:54:23,1571,150,24,29,11,13,36,37
270,2025-10-30 10:56:08,1571,150,24,21,26,24,28,27
271,2025-10-30 10:57:39,1571,149,25,22,20,23,27,32
272,2025-10-30 10:59:13,1571,150,23,23,24,20,28,32
273,2025-10-30 11:00:38,1571,150,24,21,26,22,27,30
274,2025-10-30 11:01:58,1571,150,24,21,23,25,27,30
275,2025-10-30 11:04:09,1571,145,22,21,16,25,32,29
276,2025-10-30 11:05:41,1571,150,24,21,25,22,26,32
277,2025-10-30 11:07:08,1571,150,24,21,26,22,29,28
278,2025-10-30 11:08:33,1571,149,24,21,28,21,26,29
279,2025-10-30 11:10:15,1571,150,25,26,14,12,36,37
280,2025-10-30 11:11:51,1571,147,24,23,23,17,29,31
281,2025-10-30 11:13:12,1571,150,31,22,3,26,33,35
282,2025-10-30 11:14:47,1571,149,24,21,25,22,29,28
283,2025-10-30 11:16:10,1570,125,14,27,24,14,25,21
284,2025-10-30 11:18:15,665,141,24,23,28,15,28,23
285,2025-10-30 11:19:47,1571,150,28,21,17,24,29,31
286,2025-10-30 11:21:10,1571,145,29,22,8,22,28,36
287,2025-10-30 11:24:00,1558,144,24,21,24,20,25,30
288,2025-10-30 11:25:36,1571,146,24,21,29,22,26,24
289,2025-10-30 11:27:37,665,141,24,23,28,15,28,23
290,2025-10-30 11:29:10,1571,150,24,21,21,26,29,29
291,2025-10-30 11:30:26,1571,150,24,21,25,20,26,34
292,2025-10-30 11:34:18,1571,150,24,21,25,20,26,34
293,2025-10-30 11:35:57,1571,147,28,25,20,7,29,38
294,2025-10-30 11:37:16,1571,150,24,21,24,25,26,30
295,2025-10-30 11:38:51,1571,145,24,21,28,22,27,23
296,2025-10-30 11:40:32,1571,145,29,21,21,23,27,24
297,2025-10-30 11:41:53,1571,146,25,18,18,21,26,38
298,2025-10-30 11:43:55,1571,149,27,21,18,26,30,27
299,2025-10-30 11:45:11,1571,148,25,23,19,19,28,34
300,2025-10-30 11:46:51,1571,145,30,21,21,17,25,31
301,2025-10-30 11:48:23,1571,150,24,21,25,23,27,30
302,2025-10-30 11:49:47,1571,149,24,21,25,21,27,31
303,2025-10-30 11:51:50,1571,148,24,21,26,21,25,31
304,2025-10-30 11:53:14,1571,149,24,26,12,26,23,38
305,2025-10-30 11:54:44,1571,149,24,21,23,27,26,28
306,2025-10-30 11:57:10,1571,144,28,21,21,16,30,28
307,2025-10-30 11:58:45,1571,150,24,21,25,22,30,28
308,2025-10-30 12:00:18,1571,150,24,21,24,25,29,27
309,2025-10-30 12:01:42,1571,150,24,21,21,23,31,30
310,2025-10-30 12:03:34,1571,150,23,29,11,23,39,25
311,2025-10-30 12:05:19,1571,147,26,22,17,21,31,30
312,2025-10-30 12:06:54,1571,146,24,21,26,22,29,24
313,2025-10-30 12:08:18,1571,150,25,26,24,12,29,34
314,2025-10-30 12:09:47,1571,150,28,26,19,18,25,34
315,2025-10-30 12:11:18,1543,138,24,21,27,22,30,14
316,2025-10-30 12:12:52,1571,148,24,21,24,24,25,30
317,2025-10-30 12:14:17,1571,150,24,21,27,20,26,32
318,2025-10-30 12:17:59,1571,150,24,21,27,20,26,32
319,2025-10-30 12:19:42,1571,150,24,21,24,23,29,29
320,2025-10-30 12:21:09,1571,150,24,21,21,25,30,29
321,2025-10-30 12:22:44,1571,150,24,21,26,20,26,33
322,2025-10-30 12:24:19,1571,145,29,21,20,18,28,29
323,2025-10-30 12:25:40,1571,149,32,23,9,32,26,27
324,2025-10-30 12:27:08,1571,150,27,28,15,22,25,33
325,2025-10-30 12:28:36,1571,150,24,21,24,27,25,29
326,2025-10-30 12:29:58,1571,149,24,21,26,22,27,29
327,2025-10-30 12:31:48,1571,150,24,21,24,22,28,31
328,2025-10-30 12:33:16,1571,150,24,21,26,22,29,28
329,2025-10-30 12:34:49,1571,150,24,21,26,24,27,28
330,2025-10-30 12:36:16,1571,150,24,21,25,24,25,31
331,2025-10-30 12:38:18,1571,150,24,21,21,30,30,24
332,2025-10-30 12:39:40,1571,150,24,30,24,11,27,34
333,2025-10-30 12:41:03,1571,148,24,21,27,20,28,28
334,2025-10-30 12:42:34,1571,150,24,21,26,22,26,31
335,2025-10-30 12:44:46,1423,134,25,21,20,14,26,28
336,2025-10-30 12:46:15,1571,149,26,30,23,9,27,34
337,2025-10-30 12:47:48,1571,150,27,23,25,9,31,35
338,2025-10-30 12:49:21,1423,138,31,29,4,19,23,32
339,2025-10-30 12:50:58,1571,150,27,26,18,20,26,33
340,2025-10-30 12:53:02,1514,145,24,21,24,23,30,23
341,2025-10-30 12:54:20,1571,149,24,21,24,21,30,29
342,2025-10-30 12:56:33,1571,150,24,21,25,22,28,30
343,2025-10-30 12:58:46,1571,150,24,21,23,25,28,29
344,2025-10-30 13:00:14,1571,147,26,21,15,24,32,29
345,2025-10-30 13:01:44,1571,123,30,21,5,2,35,30
346,2025-10-30 13:03:58,1571,142,27,21,13,27,30,24
347,2025-10-30 13:05:19,1571,147,24,21,29,26,29,18
348,2025-10-30 13:06:51,1571,145,26,18,2,27,26,46
349,2025-10-30 13:08:20,1571,146,28,22,18,16,30,32
350,2025-10-30 13:09:53,1571,149,24,21,27,22,26,29
351,2025-10-30 13:11:38,1571,149,28,24,9,20,34,34
352,2025-10-30 13:13:14,1571,146,28,23,22,13,25,35
353,2025-10-30 13:15:04,1571,145,24,21,22,18,27,33
354,2025-10-30 13:16:30,1571,150,24,21,27,22,25,31
355,2025-10-30 13:18:17,1571,146,24,21,27,23,28,23
356,2025-10-30 13:20:18,1160,136,25,21,25,22,24,19
357,2025-10-30 13:21:57,1571,150,30,21,13,25,32,29
358,2025-10-30 13:23:31,1571,148,24,21,23,19,28,33
359,2025-10-30 13:25:13,1571,150,24,21,25,22,29,29
360,2025-10-30 13:27:09,1571,149,28,24,22,21,23,31
361,2025-10-30 13:28:40,1571,146,24,21,21,32,25,23
362,2025-10-30 13:30:06,1571,147,24,21,24,22,30,26
363,2025-10-30 13:31:47,1571,149,28,21,23,18,27,32
364,2025-10-30 13:33:22,1571,148,32,22,11,25,30,28
365,2025-10-30 13:34:50,1571,147,24,21,25,19,31,27
366,2025-10-30 13:38:30,1571,147,24,21,25,19,31,27
367,2025-10-30 13:39:58,1571,148,24,21,18,22,34,29
368,2025-10-30 13:41:42,1553,145,24,21,24,19,26,31
369,2025-10-30 13:43:26,1571,149,24,21,25,23,31,25
370,2025-10-30 13:45:15,1571,150,24,21,26,22,25,32
371,2025-10-30 13:46:57,1532,145,24,21,25,21,29,25
372,2025-10-30 13:48:25,1571,143,29,20,2,31,33,28
373,2025-10-30 13:49:58,1571,146,30,21,21,16,29,29
374,2025-10-30 13:51:32,1571,149,23,26,13,24,28,35
375,2025-10-30 13:53:01,1571,150,24,21,24,21,28,32
376,2025-10-30 13:55:20,1571,150,29,23,18,18,32,30
377,2025-10-30 13:57:02,1571,147,28,22,21,18,26,32
378,2025-10-30 13:58:20,1571,146,24,21,26,22,29,24
379,2025-10-30 13:59:53,1571,150,28,21,22,25,25,29
380,2025-10-30 14:01:18,1571,150,32,26,13,17,26,36
381,2025-10-30 14:02:51,1571,146,24,21,18,22,32,29
382,2025-10-30 14:04:14,1571,149,24,21,24,22,30,28
383,2025-10-30 14:05:37,1571,150,31,29,16,21,25,28
384,2025-10-30 14:07:36,1571,150,30,31,16,13,28,32
385,2025-10-30 14:09:19,1571,150,26,21,26,18,25,34
386,2025-10-30 14:11:28,727,131,24,21,17,24,29,16
387,2025-10-30 14:13:26,1571,150,24,21,24,19,30,32
388,2025-10-30 14:18:21,1571,149,24,21,26,20,32,26
389,2025-10-30 14:19:50,1571,149,25,21,24,19,28,32
390,2025-10-30 14:21:49,1521,147,24,21,24,23,28,27
391,2025-10-30 14:23:45,1571,149,27,22,18,23,28,31
392,2025-10-30 14:25:14,1571,150,24,21,25,21,26,33
393,2025-10-30 14:27:17,1571,150,24,25,22,14,31,34
394,2025-10-30 14:28:44,1571,149,27,21,25,25,29,22
395,2025-10-30 14:30:16,1571,149,28,31,20,7,26,37
396,2025-10-30 14:32:00,1571,145,24,21,23,22,28,27
397,2025-10-30 14:33:23,1571,149,24,21,27,20,26,31
398,2025-10-30 14:34:45,1571,150,28,21,24,18,27,32
399,2025-10-30 14:37:11,1571,150,26,21,22,21,29,31
400,2025-10-30 14:38:45,1571,150,28,21,22,20,29,30
